"mms_id","barcode","signature","location","urns","snISBN","snISSN","volumeNumber","languages","main_title","sub_title","related_title","countryCodes","persons","corperations","publishers","placesOfPublication","yearOfPublication","dateOfPublication","Subjects","GND-Links","gndReferences","classifications","contentInformations","physicalPages","illustrations","physicalFormat","sequence","urls","idnr"
"990049640400603338","+Z227415006","F 016060-A","ALT FLUG","","","","","ger","Zur Feier des glorreichsten Namensfestes unseres innigstgeliebten unsers Kaisers Ferdinand I.","dargebracht und niedergelegt am Fuße des geheiligten Thrones","Kommt Völker ! laß't uns dankerfüllt, Des Kaisers hocherhab'nes Bild","XA-AT, XA-AAAT","Ferdinand, Österreich, Kaiser, 1793-1875","","Gedruckt im Mai bei Ul. Klopf sen. und Alex. Eurich","[Wien]","[s.a. 1848]","","Ferdinand, Namenstag, Gelegenheitsgedicht, Geschichte 1848, Quelle, Wien, Flugschrift","http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4171140-3, http://d-nb.info/gnd/4128813-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 18.10, BASISKLASSIFIKATION: 17.83, BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, Mai 1848, Kommt Völker ! laß't uns dankerfüllt, / Des Kaisers hocherhab'nes Bild / Im frohen Kreis umringen !","[2] Bl.","","Satzspiegel: 34 x 16 cm","","http://data.onb.ac.at/dtl/6919062","AC13364605"
"990049579130603338","+Z227415109","F 016061-E","ALT FLUG","","","","","ger","Courier wider den slavischen Konflikt","Statistische Beantwortung der an mich Gefertigten ergangenen Briefe ddo. Prag 25. April, ddo. Carlsstadt 30. April ... Wien, den 30. Mai 1848","slawischen","XA-AT, XA-AAAT","Iwán, Theodor","","Zur hießigen Beurtheilung der fraglichen Broschüre sind 200 Exemplare in den Buchhandlungen J. B. Wallishausser am hohen Markt, und Dirnböck in der Herrengasse zu haben","[S.l.]","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien 30. Mai 1848, Einblattdruck, einseitig bedruckt - Text in zwei Spalten","[1] Bl.","","Satzspiegel: 54 x 39,4 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018672, http://data.onb.ac.at/dtl/6919065","AC13331095"
"990049579830603338","+Z227415201","F 016062-B","ALT FLUG","","","","","ger","Die Batterien, oder die Übergabe der Kanonen","So nützlich und nothwendig die Barrikaden an dem bedeutungsvollen Freitage waren; so sah doch Jedermann ein, daß sie in die Länge denn doch nicht bleiben können ... ; Wien den 30. Mai 1848","notwendig","XA-AT, XA-AAAT","Knöpfelmacher, Bernhard","","Gedruckt und zu haben bei U. Klopf sen. und Alex. Eurich","[Wien], Wien","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 35 x 18,8 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999000, http://data.onb.ac.at/dtl/6919067","AC13331253"
"990049580180603338","+Z227415304","F 016063-B","ALT FLUG","","","","","ger","Kundmachung [Wien, 30. Mai 1848]","Durch ein Versehen wurde bei Ausfertigung des provisorischen Preßgesetzes im §. 8 der Verordnung gegen den Mißbrauch der Presse die Beziehung auf den §. 4 weggelassen ...","Missbrauch","XA-AT, XA-AAAT","Lamberg, Anton Raimund <<von>>","","Aus der k. k. Hof- und Staats-Druckerei","[Wien], Wien","1848","","Wien, Revolution, Presse, Gesetz, Geschichte 1848, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4047150-0, http://d-nb.info/gnd/4020660-9","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 26,7 x 16,4 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999004, http://data.onb.ac.at/dtl/6919069","AC13331460"
"990049580630603338","+Z227415407","F 016064-C","ALT FLUG","","","","","ger","Die Verbrüderung des Kärnthnerviertels mit der akademischen Legion am Namenstage unsers Kaisers am 30. Mai 1848","Die Nationalgarden vom Kärnthnerviertel haben von jeher als Zöpfe, Reaktionäre und falsche Brüder gegolten ...","Kärntnerviertel","XA-AT, XA-AAAT","C. M.","","Gedruckt bei Josef Ludwig","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 33 x 18,6 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999008, http://data.onb.ac.at/dtl/6919071","AC13331643"
"990049580810603338","+Z22741550X","F 016065-B","ALT FLUG","","","","","ger","Gedanken am Allerhöchsten Namensfeste unsers constitutionellen Kaisers heute am 30. Mai","Der Kaiser ist dieses Mal nicht wie sonst in unserer Mitte, er weilt nicht in den Mauern seines treuen, aber verleumdeten Wiens ... [Wien, den 30. Mai 1848]","konstitutionell","XA-AT, XA-AAAT","Knöpfelmacher, Bernhard, Ferdinand, Österreich, Kaiser, 1793-1875","","Gedruckt und zu haben bei U. Klopf sen. und A. Eurich","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, zweiseitig bedr.","[1] Bl.","","Satzspiegel: 32 x 17,3 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999012, http://data.onb.ac.at/dtl/6919073","AC13331675"
"990049580940603338","+Z227415602","F 016066-C","ALT FLUG","","","","","ger","Edle Züge von Menschlichkeit und Wohlthun! Meine Herren Mitbürger und Kameraden!","Es wird wohl Einigen von Ihnen bekannt seyn, daß, als in den Tagen nach Bekanntmachung der Abreise Seiner Majestät eine sehr üble Stimmung gegen unsere wackere akademische Legion in dem größten Theile unseres Mittelstandes herrschte ... Viel haben die löblichen Compagnien von Neulerchenfeld und Ottagring [!] für unsere Studenten gethan, auch die Compagnien von Hernals und Josephstadt wollen ein Gleiches thun ... ; Wien am 30. Mai 1848","sein","XA-AT, XA-AAAT","Sartorius, Friedrich","","Aus der k. k. Hof- und Staats-Druckerei","[Wien]","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, Unterstützung für akadem. Legion: Wien, 30. Mai 1848, Ähnliche Ausgaben sind nachgewiesen, Unterschiede im Text. - Hier mit Datierung / 1. Zeile des Textes, letztes Wort: ""Bekannt-"" ; letztes Wort des Textes: ""Ehre"", Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 31,5 x 20,2 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999016, http://data.onb.ac.at/dtl/6919076","AC13331713"
"990049581400603338","+Z227415705","F 016067-B","ALT FLUG","","","","","ger","Der 26. Mai 1848 in Wien","Es ist eine dringende Nothwendigkeit, daß die Bevölkerung der gesammten Provinzen der Monarchie über die bedeutungsvollen Ereignisse vom 26. Mai auf eine bündige und unumwundene Weise aufgekläret werde ... Wien, den 30. Mai 1848","Notwendigkeit","XA-AT, XA-AAAT","Bauernschmid, Karl Eduard, 1801-1875","","Gedruckt und zu haben bei U. Klopf sen. und Alex. Eurich, Wollzeile Nr. 782","[Wien]","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 34,3 x 18 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999020, http://data.onb.ac.at/dtl/6919078","AC13331945"
"990049640390603338","+Z227415808","F 016068-B","ALT FLUG","","","","","ger","Zum allerhöchsten Namensfeste unsers konstitutionellen Kaisers heute am 30. Mai","","Ja es ist wohl sehr betrübend, Daß wir so den Kaiser liebend","XA-AT, XA-AAAT","Bik, ..., Ferdinand, Österreich, Kaiser, 1793-1875","","Gedruckt bei M. Lell","[Wien]","[s.a. 1848]","","Ferdinand, Namenstag, Gelegenheitsgedicht, Geschichte 1848, Flugblatt","http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4171140-3, http://d-nb.info/gnd/4128813-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 18.10, BASISKLASSIFIKATION: 17.83, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr., Ja es ist wohl sehr betrübend, / Daß wir so den Kaiser liebend, / Seinen Namenstag doch sehen - / Glanzlos so vorübergehen","[1] Bl.","","Satzspiegel: 34 x 16 cm","","http://data.onb.ac.at/dtl/6919080, http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2011410","AC13364604"
"990049581620603338","+Z227415900","F 016069-A","ALT FLUG","","","","","ger","Einladung. Nachdem Herr Ludwig von Brevillier die am 20. d. M. auf ihn gefallene Wahl eines Gemeinde-Ausschusses für den Bezirk Kärnthnerviertel abgelehnt hat, so werden Sie hiemit eingeladen, sich zum Behufe der, nach Vorschrift der Kundmachung vom 17. Mai d. J. vorzunehmenden neuen Wahl eines Gemeinde-Ausschusses am 3 Juni d. J. im fürsterzbischöflichen Gebäude ... einzufinden ...","","hiermit","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Wien, Geschichte 1848, Flugblatt, Österreich, Wahl, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/3039391-7, http://d-nb.info/gnd/4064286-0","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 24 x 15 cm","","http://data.onb.ac.at/dtl/6919082","AC13332035"
"990049581780603338","+Z22741600X","F 016070-B","ALT FLUG","","","","","ger","Professor Hye oder: Auch Einer von denen! oder: Keiner entgeht seinem Schicksal!","Professor Hye, ein sehr gelehrter und grundgescheiter Kopf, hat bis in die Märztage für einen überaus liberalen, d. h. freisinnigen Mann gegolten ...","","XA-AT, XA-AAAT","Hye-Glunek, Anton <<von>>,, 1807-1894","","Gedruckt bei M. Lell","[Wien]","[s.a. 1848]","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien, 30. Mai 1848 (Datierung nach hs. Eintrag der Zt.), Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 31,4 x 17 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996212, http://data.onb.ac.at/dtl/6919084","AC13332084"
"990049582100603338","+Z227416102","F 016071-A.Kopie","ALT FLUG","","","","","ger","Aufruf eines Deutschen an seine österreichischen Mitbürger. Inhalt: Ueber die unwiderrufliche Errungenschaft, die Verbrüderung, die Integrität und den Staatskredit Oesterreichs. Mitbürger!","Die gemeinsame Gefahr war auch der Moment der Einigung aller - dem Kaiser, dem Vaterlande und der wahren konstitutionellen Freiheit mit Gut und Blut ergebenen Bürger, Garden, Studenten und Arbeiter ... [Wien den 30. Mai 1848]","Über Österreich","XA-AT, XA-AAAT","Relstab, A. D.","","Gedruckt bei Ferdinand Ullrich","[Wien], Wien","1848","","Wien, Flugschrift, Revolution 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 15.60","Flugschrift: Wien 30. Mai 1848","[2] Bl.","","","","http://data.onb.ac.at/dtl/6919086","AC13332168"
"990049582200603338","+Z227416205","F 016072-E","ALT FLUG","","","","","ger","Von Seite des Ausschusses der Bürger, Nationalgarden und Studenten für Aufrechthaltung der Ruhe und Ordnung ... sind die gegen den bisherigen Obercommandanten der gesammten Nationalgarden Herrn Grafen Hoyos aus Anlaß der Vorgänge am 26. Mai vorgebrachten Beschwerdepunkte auf das Genaueste untersucht worden ...","Wien am 30. Mai 1848","Oberkommandanten Anlass","XA-AT, XA-AAAT","Hoyos-Sprintzenstein, Johann Ernst <<von>>,, 1779-1849","","Aus der k. k. Hof- und Staatsdruckerei","[Wien]","1848","","Wien, Geschichte 1848, Flugblatt, Wiener Nationalgarde, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/3036439-5","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 18. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 44 x 39 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018675, http://data.onb.ac.at/dtl/6919089","AC13332195"
"990049582270603338","+Z227416308","F 016073-E","ALT FLUG","","","","","ger","An die Bevölkerung Wiens! [Wien, 30. Mai 1848]","Täglich, ja stündlich tauchen neue Gerüchte auf, die von Böswilligen erfunden ... schnell in der ganzen Stadt circulieren ... ; Wien am 30. Mai 1848","zirkulieren","XA-AT, XA-AAAT","","","Aus der k. k. Hof- und Staatsdruckerei","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 43,8 x 36,6 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018678, http://data.onb.ac.at/dtl/6919091","AC13332212"
"990049583260603338","+Z227416400","F 016074-E","ALT FLUG","","","","","ger","Der neugewählte Gemeinde-Ausschuß an die Bevölkerung Wiens. Liebe Mitbürger!","Durch Wahl aus Eurer Mitte hervorgegangen, ist uns die wichtige Aufgabe geworden, das Gemeindewesen der Stadt Wien neu zu ordnen ... ; Wien am 30. Mai 1848","","XA-AT, XA-AAAT","","","Aus der k. k. Hof- und Staats-Druckerei","[Wien]","1848","","Wien, Geschichte 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 30. Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 47,6 x 40 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018681, http://data.onb.ac.at/dtl/6919093","AC13332631"
"990049583300603338","+Z227416503","F 016075-C","ALT FLUG","","","","","ger","An die Wiener Garnison! Die Ereignisse der letzten Zeit haben uns in eine ernste Stellung zu Euch gebracht ...","Einer für Hunderttausend","","XA-AT, XA-AAAT","","","Gedruckt bei Leop. Sommer (vormals Strauß)","[Wien]","[s.a. 1848]","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien, 30. Mai 1848 (Datierung nach hs. Vermerk der Zt.), Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 48,3 x 37,7 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018684, http://data.onb.ac.at/dtl/6919095, http://data.onb.ac.at/dtl/7195739","AC13332669"
"990049525410603338","+Z227416606","F 016076-C","ALT FLUG","","","","","ger","Geschichte der großen Freiheits-Erhebung in Wien","1. Colloredo, der als Verräther beschuldigte, auf der Universität. - 2. Der Sturm von 30,000 Arbeitern gegen die Thore. - 3. Der Barrikaden-Bau ...","Verräter Tore","XA-AT, XA-AAAT","","","Gedruckt bei J. N. Fridrich","[Wien]","[s.a. 1848]","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien, 1848, Text in drei Spalten","[1] Bl.","","Satzspiegel: 46,5 x 34 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018630, http://data.onb.ac.at/dtl/6918095, http://data.onb.ac.at/dtl/6919097, http://data.onb.ac.at/dtl/7195806","AC13306842"
"990049583380603338","+Z227416709","F 016077-E","ALT FLUG","","","","","ger","Das Verbrüderungs-Fest im Odeon, oder: Der überraschende Fackelzug mit Musik, gebracht dem Pillersdorf, Pannasch, Füster","","","XA-AT, XA-AAAT","Knöpfelmacher, Bernhard, Pillersdorf, Franz Xaver <<von>>, 1786-1862, Pannasch, Anton, 1789-1855, Füster, Anton, 1808-1881","","Gedruckt bei M. Lell","[Wien]","[s.a. 1848]","","Wien, Revolution 1848, Flugblatt, Wiener Nationalgarde, Fackelzug, Geschichte 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/3036439-5, http://d-nb.info/gnd/4694881-8","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, Einblattdruck, einseitig bedr. - Text in zwei Spalten","[1] Bl.","","Satzspiegel: 45 x 41,6 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018687, http://data.onb.ac.at/dtl/6919099, http://data.onb.ac.at/dtl/7195843","AC13332736"
"990049562720603338","+Z227416801","F 016078-C","ALT FLUG","","","","","ger","Die Grenadiere vom Getreidemarkt, oder: Feierlicher Protest gegen die Stockprügel","","Österreich","XA-AT, XA-AAAT","","","Gedruckt im Mai 1848 von Ulrich Klopf sen. und Alex. Eurich in Wien","Wien","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien Mai 1848, Einblattdruck, einseitig bedruckt","[1] Bl.","","Satzspiegel: 34,2 x 17,8 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1998996, http://data.onb.ac.at/dtl/6918038, http://data.onb.ac.at/dtl/6919101, http://data.onb.ac.at/dtl/6919103","AC13323672"
"990049562720603338","+Z227416904","F 016079-C","ALT FLUG","","","","","ger","Die Grenadiere vom Getreidemarkt, oder: Feierlicher Protest gegen die Stockprügel","","Österreich","XA-AT, XA-AAAT","","","Gedruckt im Mai 1848 von Ulrich Klopf sen. und Alex. Eurich in Wien","Wien","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien Mai 1848, Einblattdruck, einseitig bedruckt","[1] Bl.","","Satzspiegel: 34,2 x 17,8 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1998996, http://data.onb.ac.at/dtl/6918038, http://data.onb.ac.at/dtl/6919101, http://data.onb.ac.at/dtl/6919103","AC13323672"
"990049570710603338","+Z227417003","F 016080-A","ALT FLUG","","","","","ger","Gerad' aus!","","Abendblatt Gerad' aus!","XA-AT, XA-AAAT","","","Rudolf Lechner","Wien","1848-1848","","Wien, Revolution, Zeitung","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","REGENSBURGER_VERBUNDKLASSIFIKATION: z101, BASISKLASSIFIKATION: 15.60","Format: Abendbl. 1848,1-42: 8°, 1848,43-139: 4°, Tägl. Ausg. 1848,122-141: 2°; 20.5 x 12 cm, ohne Spalteneinteilung; ab 1.Juli 1848: 22 x 18 cm, 2-spaltig, ab 1.Aug.1848: 27 x 17.5 cm, 2-spaltig, Tägl. Ausg. Nr. 122-141: 41.5 x 28 cm, 4-spaltig, Unregelmäßigkeit in der Nummern-Zählung: 10.Okt. = Nr.129, 11.Okt. = Nr.128, 12.Okt. = Nr.130, HST teils: Abendblatt Gerad' aus! - Zusatz bis 1848,121: politisches Abendblatt für's Volk, Impressum: Rudolf Lechner (v. Hrsg., Verl.) - Drucker: A. Benko; zuletzt: U. Klopf sen. u. Alex. Eurich. - Redakteur: Fritz (d.i. Bernhard Friedmann), Darin: Extrabeilagen zu 1848,24.Mai-23.Okt. - 2°, Bibliogr. Nachweis: Helfert, S. 306; Raisp, S. 22. - Literatur: Bohemia, 1848,256(24.Dez.)","","","","","http://data.onb.ac.at/dtl/6918814, http://data.onb.ac.at/dtl/6918608, http://data.onb.ac.at/dtl/6918353, http://data.onb.ac.at/dtl/6919211, http://data.onb.ac.at/dtl/6919998, http://data.onb.ac.at/dtl/6919879, http://data.onb.ac.at/dtl/6919246, http://data.onb.ac.at/dtl/6919105, http://data.onb.ac.at/dtl/6919975, http://data.onb.ac.at/dtl/6920047, http://data.onb.ac.at/dtl/6920078, http://data.onb.ac.at/dtl/6920111, http://data.onb.ac.at/dtl/6920155, http://data.onb.ac.at/dtl/6919445, http://data.onb.ac.at/dtl/6919916, http://data.onb.ac.at/dtl/6919951, http://data.onb.ac.at/dtl/6919852, http://data.onb.ac.at/dtl/6953371, http://data.onb.ac.at/dtl/6954618, http://data.onb.ac.at/dtl/6954178, http://data.onb.ac.at/dtl/6954358, http://data.onb.ac.at/dtl/6954283, http://data.onb.ac.at/dtl/6954591, http://data.onb.ac.at/dtl/6954760, http://data.onb.ac.at/dtl/6954806, http://data.onb.ac.at/dtl/6954867, http://data.onb.ac.at/dtl/6953417, http://data.onb.ac.at/dtl/6954303, http://data.onb.ac.at/dtl/6954829, http://data.onb.ac.at/dtl/6954677, http://data.onb.ac.at/dtl/6954888, http://data.onb.ac.at/dtl/6954925, http://data.onb.ac.at/dtl/6954973, http://data.onb.ac.at/dtl/7195247, http://data.onb.ac.at/dtl/7195237, http://data.onb.ac.at/dtl/7197668, http://data.onb.ac.at/dtl/7197784, http://data.onb.ac.at/dtl/7197472, http://data.onb.ac.at/dtl/7197665, http://data.onb.ac.at/dtl/7197872, http://data.onb.ac.at/dtl/7197738, http://data.onb.ac.at/dtl/7197850","AC02893780"
